CO/hr,C6H6-micgr/m3/hr,NMHC/hr,NOx-ppb/hr,NOx/hr,NO2-micgr/m3/hr,NO2/hr,O3/hr,temperatura°C,umidade_relativa,umidade_absoluta,dia_semana,hour,one-hot__dia_semana_0.0,one-hot__dia_semana_1.0,one-hot__dia_semana_2.0,one-hot__dia_semana_3.0,one-hot__dia_semana_4.0,one-hot__dia_semana_5.0,one-hot__dia_semana_6.0,one-hot__hour_0.0,one-hot__hour_1.0,one-hot__hour_2.0,one-hot__hour_4.0,one-hot__hour_5.0,one-hot__hour_6.0,one-hot__hour_7.0,one-hot__hour_8.0,one-hot__hour_9.0,one-hot__hour_10.0,one-hot__hour_11.0,one-hot__hour_12.0,one-hot__hour_13.0,one-hot__hour_14.0,one-hot__hour_15.0,one-hot__hour_16.0,one-hot__hour_17.0,one-hot__hour_18.0,one-hot__hour_19.0,one-hot__hour_20.0,one-hot__hour_21.0,one-hot__hour_22.0,one-hot__hour_23.0,minmax__CO/hr,minmax__C6H6-micgr/m3/hr,minmax__NMHC/hr,minmax__NOx-ppb/hr,minmax__NOx/hr,minmax__NO2-micgr/m3/hr,minmax__NO2/hr,minmax__O3/hr,minmax__temperatura°C,minmax__umidade_relativa,minmax__umidade_absoluta,cluster
1117.0,5.8,802.0,85.0,1029.0,87.0,1539.0,818.0,15.4,57.8,1.0021,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5467800729040097,0.2339449541284403,0.3741648106904232,0.1545623836126629,0.686857142857143,0.3990610328638497,0.5403225806451613,0.3373333333333334,0.3818984547461369,0.6113207547169811,0.4095395560899845,1
1062.0,4.0,711.0,55.0,1136.0,66.0,1461.0,700.0,14.9,60.6,1.0196,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4799513973268529,0.1513761467889908,0.2728285077951001,0.0986964618249534,0.8091428571428574,0.3004694835680751,0.4953917050691244,0.2586666666666667,0.3708609271523179,0.6465408805031447,0.4183075304373966,1
947.0,2.1,594.0,24.0,1300.0,36.0,1390.0,580.0,14.5,63.0,1.0316,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3402187120291614,0.0642201834862385,0.1425389755011136,0.0409683426443202,0.9965714285714288,0.1596244131455399,0.4544930875576037,0.1786666666666666,0.3620309050772627,0.6767295597484277,0.4243198557041936,1
1065.0,3.6,687.0,72.0,1143.0,62.0,1492.0,815.0,14.2,66.2,1.063,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4835965978128796,0.1330275229357798,0.2461024498886413,0.1303538175046555,0.8171428571428574,0.2816901408450704,0.5132488479262673,0.3353333333333333,0.3554083885209713,0.7169811320754718,0.4400521068189789,1
1155.0,4.4,734.0,122.0,1062.0,91.0,1528.0,1035.0,14.5,65.3,1.0704,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5929526123936816,0.1697247706422018,0.2984409799554565,0.223463687150838,0.7245714285714286,0.4178403755868544,0.5339861751152073,0.482,0.3620309050772627,0.7056603773584906,0.4437597074001703,1
1220.0,5.4,782.0,111.0,996.0,89.0,1560.0,1067.0,15.3,62.1,1.073,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6719319562575942,0.2155963302752293,0.3518930957683741,0.2029795158286778,0.6491428571428572,0.4084507042253521,0.5524193548387097,0.5033333333333333,0.3796909492273731,0.6654088050314466,0.445062377874643,1
1301.0,7.1,862.0,123.0,914.0,93.0,1633.0,1114.0,16.3,59.0,1.0868,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7703523693803157,0.2935779816513761,0.4409799554565701,0.2253258845437616,0.5554285714285716,0.4272300469483568,0.5944700460829493,0.5346666666666667,0.4017660044150111,0.6264150943396227,0.4519765519314594,1
1279.0,7.3,870.0,106.0,911.0,81.0,1646.0,1000.0,18.9,49.6,1.07,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7436208991494532,0.3027522935779816,0.4498886414253897,0.1936685288640595,0.552,0.3708920187793427,0.6019585253456221,0.4586666666666666,0.4591611479028697,0.5081761006289309,0.4435592965579438,1
1267.0,7.6,883.0,103.0,953.0,82.0,1617.0,906.0,19.4,46.1,1.0249,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7290400972053462,0.3165137614678899,0.4643652561247215,0.1880819366852886,0.6000000000000001,0.3755868544600939,0.5852534562211982,0.396,0.4701986754966887,0.4641509433962265,0.4209629740968986,1
1239.0,6.8,848.0,102.0,981.0,80.0,1568.0,822.0,20.8,41.6,1.0091,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6950182260024301,0.2798165137614679,0.4253897550111358,0.186219739292365,0.6320000000000001,0.3661971830985915,0.5570276497695852,0.3399999999999999,0.501103752759382,0.4075471698113208,0.4130467458289494,1
1128.0,4.6,742.0,48.0,1144.0,48.0,1507.0,610.0,21.4,40.3,1.0126,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5601458080194409,0.1788990825688073,0.3073496659242761,0.0856610800744879,0.8182857142857145,0.215962441314554,0.521889400921659,0.1986666666666666,0.5143487858719648,0.3911949685534591,0.4148003406984317,1
1243.0,8.4,916.0,63.0,962.0,61.0,1669.0,657.0,21.2,39.3,0.9791,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6998784933171324,0.3532110091743119,0.5011135857461023,0.1135940409683426,0.6102857142857143,0.2769953051643192,0.6152073732718895,0.23,0.5099337748344371,0.3786163522012579,0.398015932661957,1
1208.0,6.9,853.0,98.0,1060.0,89.0,1506.0,647.0,20.3,38.0,0.8942,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6573511543134872,0.2844036697247706,0.4309576837416481,0.1787709497206704,0.7222857142857144,0.4084507042253521,0.5213133640552996,0.2233333333333333,0.490066225165563,0.3622641509433962,0.3554787313993687,1
1306.0,9.0,938.0,132.0,961.0,105.0,1607.0,762.0,19.4,41.3,0.9206,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7764277035236936,0.3807339449541284,0.5256124721603562,0.2420856610800744,0.6091428571428572,0.4835680751173709,0.5794930875576036,0.3,0.4701986754966887,0.4037735849056604,0.368705846986322,1
1316.0,9.9,974.0,188.0,883.0,123.0,1673.0,1272.0,17.4,49.1,0.9688,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7885783718104494,0.4220183486238532,0.5657015590200446,0.3463687150837989,0.52,0.568075117370892,0.6175115207373272,0.64,0.4260485651214128,0.5018867924528303,0.3928553534746229,0
1195.0,8.0,898.0,122.0,933.0,105.0,1594.0,1098.0,17.0,51.7,0.9914,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6415552855407046,0.3348623853211009,0.4810690423162583,0.223463687150838,0.5771428571428572,0.4835680751173709,0.5720046082949308,0.524,0.4172185430463576,0.5345911949685536,0.4041785660604238,1
1211.0,7.9,896.0,112.0,920.0,93.0,1624.0,1066.0,16.4,55.1,1.0198,6.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6609963547995138,0.3302752293577982,0.4788418708240534,0.2048417132216015,0.5622857142857145,0.4272300469483568,0.5892857142857142,0.5026666666666667,0.4039735099337748,0.5773584905660378,0.41840773585851,1
1161.0,6.1,815.0,93.0,995.0,86.0,1582.0,909.0,16.1,60.0,1.0919,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6002430133657349,0.2477064220183485,0.388641425389755,0.1694599627560521,0.6480000000000001,0.3943661971830985,0.5650921658986174,0.398,0.3973509933774835,0.638993710691824,0.4545317901698482,2
1095.0,5.1,767.0,74.0,1050.0,76.0,1547.0,818.0,15.8,60.5,1.0805,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5200486026731469,0.201834862385321,0.3351893095768373,0.1340782122905028,0.7108571428571431,0.3474178403755868,0.5449308755760369,0.3373333333333334,0.3907284768211921,0.6452830188679246,0.4488200811663911,2
1090.0,5.1,768.0,86.0,1072.0,76.0,1538.0,699.0,15.7,57.6,1.0195,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513973268529769,0.201834862385321,0.3363028953229398,0.1564245810055866,0.7360000000000002,0.3474178403755868,0.5397465437788018,0.258,0.3885209713024282,0.608805031446541,0.41825742772684,2
1379.0,18.4,1252.0,214.0,711.0,115.0,1962.0,1237.0,17.4,42.1,0.8281,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8651275820170109,0.811926605504587,0.8752783964365255,0.3947858472998138,0.3234285714285714,0.5305164319248826,0.7839861751152075,0.6166666666666667,0.4260485651214128,0.4138364779874214,0.3223608397214289,2
1074.0,6.9,854.0,115.0,1032.0,83.0,1484.0,772.0,17.9,38.4,0.7793,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4945321992709598,0.2844036697247706,0.4320712694877505,0.2104283054003724,0.6902857142857144,0.380281690140845,0.5086405529953917,0.3066666666666666,0.4370860927152318,0.3672955974842767,0.297910716969788,2
1090.0,7.3,868.0,124.0,1026.0,87.0,1509.0,766.0,18.5,36.7,0.7764,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513973268529769,0.3027522935779816,0.4476614699331848,0.2271880819366853,0.6834285714285715,0.3990610328638497,0.5230414746543779,0.3026666666666666,0.4503311258278146,0.3459119496855346,0.2964577383636455,2
1110.0,9.6,964.0,122.0,947.0,90.0,1577.0,829.0,21.0,29.6,0.7263,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5382746051032806,0.4082568807339449,0.5545657015590201,0.223463687150838,0.5931428571428572,0.4131455399061032,0.5622119815668203,0.3446666666666667,0.5055187637969095,0.2566037735849057,0.2713562803747683,2
1102.0,10.4,994.0,107.0,955.0,87.0,1599.0,783.0,21.3,28.1,0.7067,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5285540704738759,0.4449541284403669,0.5879732739420934,0.1955307262569832,0.6022857142857143,0.3990610328638497,0.5748847926267282,0.314,0.512141280353201,0.2377358490566038,0.2615361491056666,2
1100.0,11.2,1021.0,133.0,952.0,99.0,1607.0,822.0,21.3,26.1,0.6539,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5261239368165248,0.4816513761467889,0.6180400890868597,0.2439478584729981,0.598857142857143,0.4553990610328638,0.5794930875576036,0.3399999999999999,0.512141280353201,0.2125786163522013,0.2350819179317601,2
1094.0,10.7,1003.0,130.0,965.0,99.0,1574.0,813.0,21.3,26.8,0.6681,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5188335358444714,0.4587155963302752,0.5979955456570155,0.2383612662942272,0.6137142857142859,0.4553990610328638,0.560483870967742,0.3340000000000001,0.512141280353201,0.2213836477987421,0.2421965028308031,2
1179.0,9.3,951.0,129.0,826.0,84.0,1724.0,1323.0,17.3,68.3,1.3346,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6221142162818954,0.3944954128440367,0.5400890868596883,0.2364990689013035,0.4548571428571429,0.3849765258215962,0.646889400921659,0.674,0.423841059602649,0.7433962264150944,0.5761310686908162,2
1047.0,6.5,833.0,85.0,939.0,71.0,1647.0,1081.0,16.5,70.2,1.3099,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4617253948967191,0.2660550458715596,0.408685968819599,0.1545623836126629,0.5840000000000001,0.3239436619718309,0.6025345622119815,0.5126666666666667,0.4061810154525386,0.7672955974842769,0.5637556991833259,2
882.0,3.5,685.0,35.0,1134.0,42.0,1492.0,673.0,16.2,69.9,1.2756,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261239368165249,0.128440366972477,0.2438752783964365,0.0614525139664804,0.8068571428571429,0.1877934272300469,0.5132488479262673,0.2406666666666666,0.3995584988962472,0.7635220125786165,0.546570469462398,2
858.0,2.6,624.0,24.0,1205.0,32.0,1434.0,543.0,16.7,67.1,1.2619,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2320777642770352,0.0871559633027523,0.175946547884187,0.0409683426443202,0.8880000000000001,0.1408450704225352,0.4798387096774193,0.154,0.4105960264900662,0.7283018867924528,0.5397063981161381,2
875.0,3.1,659.0,30.0,1180.0,35.0,1452.0,561.0,16.7,66.9,1.2631,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25273390036452,0.110091743119266,0.2149220489977727,0.0521415270018621,0.8594285714285717,0.1549295774647887,0.4902073732718894,0.166,0.4105960264900662,0.7257861635220128,0.5403076306428177,2
1012.0,6.5,833.0,75.0,916.0,67.0,1632.0,862.0,16.9,66.5,1.2688,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419198055893074,0.2660550458715596,0.408685968819599,0.1359404096834264,0.5577142857142858,0.3051643192488262,0.5938940092165899,0.3666666666666667,0.4150110375275938,0.7207547169811321,0.5431634851445463,2
1049.0,6.5,836.0,79.0,926.0,73.0,1615.0,901.0,17.7,62.0,1.2458,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641555285540703,0.2660550458715596,0.4120267260579064,0.143389199255121,0.5691428571428572,0.3333333333333333,0.5841013824884793,0.3926666666666667,0.4326710816777042,0.6641509433962265,0.5316398617165189,2
1131.0,8.8,932.0,104.0,854.0,86.0,1693.0,1048.0,19.4,54.6,1.2184,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5637910085054677,0.3715596330275229,0.5189309576837416,0.1899441340782122,0.4868571428571429,0.3943661971830985,0.6290322580645162,0.4906666666666667,0.4701986754966887,0.5710691823899372,0.5179117190239991,2
1120.0,8.8,931.0,118.0,886.0,89.0,1652.0,971.0,21.6,46.1,1.1725,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5504252733900364,0.3715596330275229,0.5178173719376392,0.2160148975791433,0.5234285714285716,0.4084507042253521,0.6054147465437789,0.4393333333333333,0.5187637969094924,0.4641509433962265,0.494914574878501,2
1117.0,9.2,946.0,105.0,909.0,86.0,1657.0,915.0,24.6,36.7,1.1202,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5467800729040097,0.3899082568807339,0.5345211581291759,0.1918063314711359,0.5497142857142858,0.3943661971830985,0.6082949308755761,0.402,0.5849889624724063,0.3459119496855346,0.4687108572573777,2
1110.0,9.2,948.0,101.0,901.0,86.0,1632.0,891.0,26.0,31.9,1.0566,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5382746051032806,0.3899082568807339,0.5367483296213807,0.1843575418994413,0.5405714285714287,0.3943661971830985,0.5938940092165899,0.386,0.6158940397350994,0.2855345911949686,0.4368455333433538,2
962.0,6.1,816.0,65.0,1044.0,66.0,1489.0,628.0,25.6,31.5,1.0184,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3584447144592951,0.2477064220183485,0.3897550111358574,0.1173184357541899,0.7040000000000002,0.3004694835680751,0.5115207373271891,0.2106666666666666,0.6070640176600443,0.2805031446540881,0.417706297910717,2
963.0,6.5,835.0,59.0,1029.0,68.0,1495.0,556.0,24.8,34.8,1.0716,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3596597812879708,0.2660550458715596,0.4109131403118039,0.106145251396648,0.686857142857143,0.3098591549295774,0.5149769585253456,0.1626666666666666,0.5894039735099338,0.3220125786163522,0.4443609399268501,2
1050.0,9.2,948.0,80.0,928.0,82.0,1584.0,652.0,26.1,30.3,1.0101,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4653705953827459,0.3899082568807339,0.5367483296213807,0.1452513966480447,0.5714285714285716,0.3755868544600939,0.5662442396313365,0.2266666666666666,0.6181015452538632,0.2654088050314466,0.4135477729345157,2
1053.0,8.3,911.0,98.0,949.0,91.0,1603.0,683.0,25.5,33.5,1.0767,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4690157958687727,0.3486238532110092,0.4955456570155901,0.1787709497206704,0.5954285714285716,0.4178403755868544,0.5771889400921659,0.2473333333333333,0.6048565121412803,0.3056603773584906,0.4469161781652387,2
1045.0,8.3,910.0,89.0,948.0,95.0,1598.0,624.0,23.7,37.2,1.0746,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459295261239368,0.3486238532110092,0.4944320712694877,0.1620111731843575,0.5942857142857143,0.4366197183098591,0.5743087557603688,0.208,0.565121412803532,0.3522012578616352,0.4458640212435493,2
1124.0,11.0,1013.0,114.0,849.0,104.0,1676.0,733.0,22.3,38.9,1.0324,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5552855407047387,0.4724770642201835,0.60913140311804,0.2085661080074488,0.4811428571428571,0.4788732394366197,0.6192396313364055,0.2806666666666666,0.5342163355408389,0.3735849056603774,0.4247206773886467,2
1330.0,14.7,1140.0,195.0,759.0,131.0,1780.0,1062.0,20.7,42.8,1.0298,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8055893074119075,0.6422018348623852,0.7505567928730511,0.3594040968342644,0.3782857142857144,0.6056338028169014,0.679147465437788,0.5,0.4988962472406181,0.4226415094339623,0.4234180069141741,2
1171.0,10.8,1006.0,156.0,835.0,112.0,1674.0,988.0,19.0,51.7,1.1222,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6123936816524908,0.463302752293578,0.6013363028953228,0.286778398510242,0.4651428571428572,0.5164319248826291,0.6180875576036866,0.4506666666666666,0.4613686534216336,0.5345911949685536,0.4697129114685104,2
1085.0,9.4,954.0,109.0,866.0,100.0,1656.0,871.0,17.8,55.5,1.1174,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5078979343863911,0.3990825688073394,0.5434298440979956,0.1992551210428305,0.5005714285714287,0.460093896713615,0.6077188940092166,0.3726666666666667,0.434878587196468,0.5823899371069183,0.4673079813617916,2
1358.0,14.8,1144.0,184.0,727.0,115.0,1851.0,1243.0,17.4,57.6,1.1342,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8396111786148236,0.646788990825688,0.755011135857461,0.3389199255121042,0.3417142857142858,0.5305164319248826,0.7200460829493087,0.6206666666666667,0.4260485651214128,0.608805031446541,0.4757252367353074,2
